-0.9600	1.7209
-0.8734	1.7480
-1.1117	1.8272
-0.9071	1.9468
-0.8283	1.7656
-0.8827	1.8688
-1.0879	1.9746
-0.8319	1.7274
-1.0898	1.9987
-1.0659	1.6017
-0.9265	1.6386
-0.8147	1.8213
-0.9667	1.6444
-1.1870	1.6280
-0.9298	1.6190
-0.8226	1.6956
-1.0079	1.6263
-1.0873	1.7245
-0.8055	1.9582
-0.9944	1.6599
-0.9250	1.9050
-0.9895	1.6990
-1.0353	1.9248
-0.9614	1.6270
-0.9311	1.8700
-0.9100	1.7625
-0.8751	1.7186
-0.8457	1.9266
-0.9049	1.6179
-0.9640	1.6976
-1.1620	1.7243
-1.1632	1.8392
-1.0961	1.7804
-0.9180	1.9230
-1.1054	1.8451
-0.8293	1.8876
-1.0208	1.7922
-1.0164	1.9390
-0.8303	1.6973
-0.9388	1.6416
-1.1991	1.7493
-1.0221	1.7480
-1.1525	1.8986
-1.1456	1.6581
-1.1340	1.7070
-1.1550	1.9939
-1.0992	1.9829
-0.9087	1.7512
-1.1631	1.9117
-1.0370	1.6195
-0.8585	1.6085
-1.0134	1.7274
-1.0821	1.7444
-0.9964	1.9710
-1.1696	1.8358
-1.0997	1.8884
-0.8382	1.8429
-1.1295	1.6057
-1.0946	1.7259
-1.0318	1.9011
-1.0643	1.7636
-0.8966	1.8969
-0.8069	1.7512
-1.0050	1.6621
-0.9229	1.8503
-1.0687	1.9603
-1.1432	1.6573
-0.0715	1.8384
-0.1717	1.9584
-0.2393	1.7122
-0.3356	1.7228
-0.0320	1.6939
-0.3354	1.7223
-0.0064	1.9961
-0.3128	1.9445
-0.3163	1.7637
-0.2656	1.6990
-0.3129	1.6403
-0.1559	1.9998
-0.0254	1.6010
-0.2688	1.7881
-0.1216	1.8911
-0.0391	1.7896
-0.0659	1.6002
-0.0452	1.9366
-0.2958	1.7407
-0.1249	1.8932
-0.3618	1.9161
-0.2327	1.9550
-0.0205	1.6984
-0.0023	1.9783
-0.2669	1.8984
-0.0001	1.8593
-0.3228	1.9435
-0.0532	1.9182
-0.0368	1.9498
-0.1419	1.9521
-0.1960	1.6570
-0.0956	1.9588
-0.0562	1.7704
-0.1881	1.6888
-0.2925	1.9397
-0.0629	1.9483
-0.3644	1.9951
-0.3632	1.7515
-0.0886	1.6638
-0.1493	1.6236
-0.1698	1.6211
-0.3180	1.6848
-0.2162	1.8046
-0.1377	1.9488
-0.2107	1.7650
-0.0224	1.9242
-0.1909	1.8831
-0.1969	1.8260
-0.3249	1.8761
-0.2650	1.7807
-0.3291	1.7042
-0.3607	1.6897
-0.0428	1.7928
-0.0336	1.7943
-0.3716	1.9682
-0.0775	1.6384
-0.3690	1.7875
-0.2220	1.6242
-0.0810	1.7622
-0.1468	1.8909
-0.1236	1.8211
-0.3054	1.7247
-0.0060	1.8737
-0.1218	1.6970
-0.2572	1.8032
-0.2864	1.6338
-0.3083	1.7048
-0.3128	1.6441
-0.1661	1.9291
-0.3839	1.9572
-0.1624	1.8671
-0.1137	1.8827
-0.1142	1.9573
-0.3726	1.6069
-0.3940	1.8329
-0.2155	1.7501
-0.2184	1.8907
-0.0056	1.8177
-0.1251	1.9287
-0.2056	1.7653
-0.0923	1.6331
-0.2895	1.9991
-0.2171	1.8998
-0.2491	1.8486
-0.0682	1.8929
-0.1997	1.9098
-0.2285	1.8901
-0.3347	1.8749
-0.2771	1.7092
-0.2054	1.9001
-0.1765	1.9029
-0.3517	1.7306
-0.1633	1.8063
-0.0711	1.7877
-0.2481	1.6204
-0.3602	1.9650
-0.1524	1.6936
-0.2038	1.9485
-0.3720	1.6248
-0.3640	1.9368
-1.4711	1.1042
-1.4659	0.8854
-1.6432	0.9067
-1.4168	1.0196
-1.5589	0.9172
-1.5390	0.9759
-1.6344	1.0115
-1.7016	0.9612
-1.5685	1.0493
-1.4046	1.1561
-1.4316	0.8888
-1.6800	0.8482
-1.4877	0.8028
-1.5777	1.0665
-1.5131	0.9734
-1.7288	1.0351
-1.5662	1.0511
-1.5580	1.0567
-1.4848	1.0071
-1.6418	0.9945
-1.5142	0.8769
-1.6197	1.1250
-1.7691	0.9739
-1.5664	1.1565
-1.5089	0.8414
-1.4620	1.1862
-1.6191	1.0120
-1.4084	1.1397
-1.6460	1.0310
-1.6548	1.0266
-1.4566	0.9437
-1.6291	1.0036
-1.7163	0.9462
-1.4403	1.1691
-1.6912	0.8584
-1.7886	0.9529
-1.7363	0.9848
-1.7073	1.1667
-1.7849	0.8940
-1.5094	0.8486
-1.4922	1.1117
-1.5012	0.8907
-1.4775	1.0543
-1.5743	1.0385
-1.6586	0.8226
-1.5701	0.8357
-1.4359	1.0296
-1.6707	0.9767
-1.6266	1.0981
-1.5044	0.9344
-1.5727	1.0160
-1.5631	0.9811
-1.7953	0.9178
-1.4676	0.8780
-1.6594	1.1662
-1.4505	0.9200
-1.4852	0.9987
-1.5477	1.1708
-1.5626	1.1742
-1.7846	0.9777
-1.6805	0.8141
-1.4021	0.8763
-1.7867	0.8572
-1.5155	0.9595
-1.6004	1.0059
-1.7745	1.0380
-1.4886	0.9424
-1.6442	1.1926
-1.6730	0.9545
-1.7031	1.1072
-1.7959	1.1030
-1.7845	0.9378
-1.6632	0.9642
-1.6408	1.0394
-1.4232	0.8052
-1.4880	1.1794
-1.7441	1.1552
-1.6139	1.0413
-1.7196	1.0710
-1.4909	1.0830
-1.7327	1.0613
-1.6305	0.8777
-1.6180	1.1830
-1.6844	1.1975
-1.6023	1.0024
-1.7704	1.1577
-1.4128	1.0040
-1.4354	0.9690
-1.5970	1.0500
-1.4077	1.1834
-1.4468	0.8717
-1.6722	1.0038
-1.6142	0.8343
-1.5336	1.1345
-1.5782	0.9967
-1.4121	0.9302
-1.6922	1.0782
-1.7160	0.8978
-1.5110	0.9635
-1.4539	1.1206
-0.4137	1.1027
-0.2979	1.1739
-0.5802	0.8063
-0.3165	1.0178
-0.3425	1.1689
-0.2020	0.8241
-0.2354	0.9495
-0.5327	0.8506
-0.2201	0.8837
-0.3322	0.9623
-0.2532	0.9839
-0.4932	1.1274
-0.5793	1.1498
-0.3596	1.0474
-0.4167	1.0677
-0.5250	1.0463
-0.5956	0.9131
-0.3949	0.9043
-0.4103	0.8544
-0.2138	1.0014
-0.2880	1.0873
-0.2863	1.1232
-0.3138	1.0166
-0.5157	0.9094
-0.3190	0.8721
-0.3452	0.9072
-0.3302	1.0709
-0.4218	0.9912
-0.4886	0.9429
-0.4407	1.0290
-0.4234	0.9616
-0.5006	0.9245
-0.3221	0.8799
-0.3349	0.9459
-0.5695	0.9985
-0.5292	0.9454
-0.4612	0.8418
-0.3317	0.9066
-0.4240	0.9963
-0.2662	1.1327
-0.4066	1.1178
-0.4422	0.8925
-0.5844	1.0599
-0.3612	1.1096
-0.3019	0.9205
-0.5942	0.9772
-0.4208	0.8369
-0.3953	0.8947
-0.4986	0.9238
-0.2604	0.9591
-0.2763	0.8725
-0.5150	1.0694
-0.4646	0.9730
-0.5909	1.0023
-0.3276	0.8833
-0.4621	1.0934
-0.2063	0.9312
-0.2712	0.9665
-0.2865	1.1392
-0.3411	0.8150
-0.5329	0.9665
-0.4578	0.9530
-0.5856	1.0261
-0.5052	1.0527
-0.5454	0.9242
-0.3431	0.9649
-0.2408	0.8692
-0.2412	0.8523
-0.2395	0.9564
-0.5191	1.0020
-0.4478	1.1270
-0.3479	0.8738
-0.5634	0.8327
-0.2813	0.8157
-0.5896	1.0590
-0.4594	1.1443
-0.2923	0.8119
-0.4284	0.8334
-0.4091	1.1328
-0.5637	1.1667
-0.5337	0.8444
-0.2576	0.9039
-0.5092	0.8186
-0.3960	0.9957
-0.4242	0.9415
-0.2334	1.1999
-0.2617	1.1604
-0.4807	1.1437
-0.2695	0.9595
-0.4574	0.8333
-0.4268	1.1069
-0.3331	0.8119
-0.5683	1.1969
-0.5767	1.0955
-0.4760	0.9736
-0.5752	0.8029
-0.2443	0.9355
-0.4073	0.9313
-0.5032	0.9176
-0.4155	1.1495
-1.6771	0.3907
-1.8249	0.2360
-1.7997	0.0456
-1.9840	0.3953
-1.8912	0.0898
-1.9353	0.2991
-1.8587	0.2446
-1.6181	0.0286
-1.8930	0.0395
-1.9125	0.1194
-1.9269	0.2869
-1.9650	0.3632
-1.8495	0.2733
-1.7414	0.2633
-1.6979	0.0192
-1.9245	0.0755
-1.9758	0.2266
-1.7699	0.1895
-1.7654	0.1065
-1.7609	0.3389
-1.8642	0.0733
-1.6873	0.1831
-1.6604	0.3340
-1.9470	0.1831
-1.8464	0.3588
-1.6465	0.0633
-1.9149	0.2578
-1.7238	0.0904
-1.8561	0.1680
-1.6225	0.3194
-1.9738	0.0901
-1.6889	0.3943
-1.8375	0.0232
-1.8498	0.0486
-1.6812	0.2444
-1.7386	0.1500
-1.8319	0.3186
-1.6714	0.0374
-1.9709	0.2406
-1.9793	0.3723
-1.7290	0.0504
-1.6267	0.3247
-1.9271	0.3156
-1.7473	0.2008
-1.7609	0.2891
-1.8445	0.1406
-1.6831	0.3162
-1.8816	0.0562
-1.7025	0.2644
-1.6630	0.3339
-1.8761	0.1977
-1.7951	0.3001
-1.6817	0.0276
-1.6851	0.2841
-1.8536	0.0990
-1.6547	0.2407
-1.6950	0.1683
-1.8135	0.0100
-1.8184	0.0031
-1.9391	0.1080
-1.6487	0.0062
-1.7462	0.2091
-1.9532	0.0677
-1.8225	0.0898
-1.8648	0.2068
-1.6648	0.2860
-1.8777	0.1844
-1.7530	0.1922
-1.6435	0.2298
-1.6160	0.2510
-1.7438	0.1633
-1.9711	0.0567
-1.7867	0.0686
-1.9099	0.0601
-1.7198	0.0303
-1.7964	0.2649
-1.9763	0.2318
-1.7323	0.1939
-1.6301	0.0354
-1.7442	0.2997
-1.6268	0.1806
-1.8755	0.2617
-1.7279	0.3119
-1.8853	0.0812
-1.6106	0.3122
-1.9698	0.2802
-1.7696	0.1376
-1.9485	0.2557
-1.7884	0.1774
-1.8480	0.2666
-1.8260	0.1661
-1.6623	0.1931
-1.8612	0.2920
-1.7801	0.1270
-1.7889	0.3082
-1.6619	0.2987
-1.6202	0.3670
-1.7674	0.2088
-1.8673	0.1458
-1.7053	0.0265
-0.8848	0.0117
-1.1763	0.1455
-1.1260	0.0603
-1.1413	0.1881
-1.1002	0.0146
-0.9084	0.2395
-0.8583	0.1081
-1.1744	0.3384
-0.9779	0.1856
-1.0709	0.2411
-0.9493	0.3012
-0.9785	0.1962
-0.9623	0.1371
-1.1960	0.2472
-1.1215	0.0092
-1.1892	0.0058
-0.8713	0.2059
-0.8188	0.3051
-1.1191	0.1265
-0.9700	0.1802
-1.0209	0.1783
-0.8048	0.0786
-1.1945	0.0488
-0.8942	0.2211
-0.8057	0.2008
-1.0138	0.2944
-1.1219	0.0508
-1.0902	0.0757
-1.0766	0.1205
-1.1215	0.3144
-0.8790	0.3751
-1.0151	0.0304
-1.1847	0.3559
-0.8545	0.2422
-1.1900	0.1836
-0.9981	0.1132
-1.1765	0.3702
-1.1289	0.1856
-1.1854	0.1718
-1.1527	0.3421
-1.0187	0.3440
-1.1010	0.0089
-0.8093	0.0320
-0.8585	0.3717
-0.9073	0.1968
-1.1301	0.1826
-0.8642	0.0323
-1.0816	0.3634
-0.9452	0.1381
-1.1797	0.0404
-0.9666	0.0287
-1.1949	0.2308
-0.8144	0.2704
-1.0198	0.3353
-0.9895	0.0216
-0.9535	0.0700
-1.1250	0.2292
-1.1116	0.1866
-1.1929	0.2871
-1.1625	0.2986
-0.9000	0.1931
-1.0337	0.0733
-0.9653	0.3782
-0.9324	0.1081
-1.0572	0.3381
-0.8341	0.0981
-0.9762	0.2245
-0.9157	0.3320
-0.9949	0.0160
-0.8726	0.2801
-0.8132	0.1903
-1.1483	0.1049
-1.0260	0.1042
-0.8939	0.1814
-1.0026	0.2634
-1.0592	0.2312
-1.1666	0.2332
-0.9168	0.2403
-0.8873	0.0624
-1.0336	0.0274
-0.9747	0.1038
-1.0237	0.3168
-1.1277	0.3954
-1.1890	0.0702
-0.9359	0.1547
-1.1406	0.3111
-1.1743	0.3831
-0.9033	0.1071
-1.0303	0.0660
-1.1263	0.0351
-0.8323	0.0566
-1.0314	0.3656
-1.0341	0.0679
-1.0662	0.1257
-0.8528	0.1269
-0.9082	0.2823
-0.8651	0.3238
-1.0418	0.3567
-0.8103	0.1906
-1.0585	0.3771
-0.1955	0.0161
-0.2534	0.2056
-0.0772	0.1178
-0.1982	0.1930
-0.0083	0.1151
-0.0271	0.3827
-0.2990	0.1438
-0.1770	0.3213
-0.1134	0.0850
-0.1839	0.1673
-0.1130	0.1722
-0.0661	0.2565
-0.3031	0.3616
-0.1956	0.1152
-0.2562	0.0678
-0.0665	0.1891
-0.0624	0.0095
-0.1636	0.1778
-0.2148	0.2300
-0.3401	0.3567
-0.0051	0.1982
-0.1573	0.3404
-0.1763	0.1465
-0.3123	0.1308
-0.3941	0.1724
-0.2617	0.2748
-0.1715	0.3954
-0.1255	0.3235
-0.1267	0.2979
-0.3369	0.1479
-0.1969	0.2530
-0.2611	0.1997
-0.3092	0.1306
-0.3422	0.3571
-0.3772	0.0714
-0.3826	0.2864
-0.0438	0.2771
-0.1297	0.1064
-0.2276	0.1479
-0.2093	0.3213
-0.0996	0.0553
-0.2508	0.2530
-0.3196	0.2254
-0.3149	0.0666
-0.0706	0.0069
-0.2677	0.0719
-0.3465	0.2004
-0.3451	0.2382
-0.3355	0.3720
-0.1439	0.0464
-0.2718	0.1859
-0.2313	0.1782
-0.2798	0.1096
-0.0956	0.0555
-0.3487	0.3919
-0.0293	0.3480
-0.2136	0.1547
-0.0835	0.2573
-0.3030	0.0963
-0.0967	0.2037
-0.3193	0.2836
-0.3503	0.0165
-0.1908	0.2305
-0.1482	0.3344
-0.1360	0.3378
-0.0106	0.0764
-0.2497	0.3976
-0.3441	0.2407
-0.1106	0.3949
-0.0103	0.3875
-0.2375	0.2223
-0.3685	0.1060
-0.2221	0.1107
-0.2619	0.3783
-0.2966	0.1789
-0.0140	0.0681
-0.3191	0.0345
-0.2557	0.1175
-0.1274	0.1802
-0.1210	0.3365
-0.2053	0.0675
-0.2845	0.3158
-0.2156	0.2484
-0.2305	0.1003
-0.2146	0.0700
-0.2391	0.2029
-0.0842	0.1869
-0.0173	0.2322
-0.2019	0.0846
-0.0580	0.3872
-0.3747	0.0233
-0.1410	0.0991
-0.1031	0.1808
-0.3130	0.2327
-0.0577	0.0111
-0.2358	0.3000
-0.2972	0.2357
-0.3572	0.3653
-0.3784	0.0186
-0.2357	0.1426
-1.2547	1.5824
-1.0460	0.2381
-1.1372	0.7950
-0.1721	1.2129
-0.5651	0.1996
-0.8659	1.8925
-1.4762	1.2716
-0.1068	0.7035
-1.6319	0.1270
-0.8941	0.3065
-0.6030	0.4326
-0.5194	0.6690
-1.7671	1.2635
-0.2577	0.6142
-0.9692	0.1025
-1.1363	1.0756
-0.9392	1.0214
-0.7717	1.4786
-0.6240	1.9119
-0.5424	0.1251
-1.3538	0.9868
-0.7665	1.5621
-0.4006	1.8969
-0.1578	1.2384
-1.8669	1.2479
-0.7007	0.2962
-0.2989	1.7684
-1.3148	0.5959
-1.2436	1.3602
-0.2951	0.5151
-1.4059	0.2746
-0.0275	1.6968
-0.3109	1.2159
-1.4189	1.3470
-1.6221	0.2162
-1.3853	1.1508
-0.3882	1.5593
-1.6050	1.8037
-1.7298	0.7457
-1.5394	1.1064
-0.1342	1.5723
-1.2478	1.7430
-0.3557	0.2431
-1.0756	0.4480
-0.1231	1.8787
-0.3411	0.7231
-0.4393	1.5729
-1.7589	1.3630
-0.1782	0.8834
-1.8746	0.3394
-0.8756	0.0849
-1.7338	1.5458
-0.1717	1.1537
-1.3598	0.3560
-0.7366	1.7013
-0.7305	1.2025
-1.6810	1.3964
-0.6115	0.6079
-1.1987	1.7856
-1.3856	0.9387
-1.9974	1.8824
-1.3429	0.5255
-0.5229	0.3060
-0.5538	0.7447
-0.1572	1.9008
-0.8836	1.1197
-0.7824	1.0234
-0.2388	0.1760
-1.6753	1.4328
-0.3898	0.5001
-1.0586	0.4263
-1.7266	0.0161
-1.6661	1.8706
-0.3596	1.0818
-0.5561	1.2249
-1.0742	0.3714
-0.5851	1.3526
-0.3237	1.0329
-0.9709	0.8587
-1.8319	1.5259
-0.1724	0.6823
-0.3289	0.1800
-1.8358	0.0334
-0.9034	0.0988
-0.1947	1.8636
-0.0977	0.7440
-1.5154	0.6434
-1.2744	1.1876
-0.0382	0.0826
-1.6704	1.1548
-0.0532	0.6789
-1.1286	1.1085
-1.1718	1.6445
-0.1076	0.3730
-0.8106	0.2249
-0.0868	1.7938
-1.3626	0.8334
-0.0623	0.6570
-0.6447	0.3548
-1.3062	0.9386
-1.4206	0.9366
-0.2359	0.6743
-1.1984	0.2342
-0.3727	1.9171
-1.9693	1.6207
-0.1178	0.4511
-1.4949	1.4938
-0.4319	1.3844
-1.4705	1.4581
-0.7890	1.2642
-0.8787	0.1478
-0.6666	1.0929
-1.7800	1.1218
-1.4934	1.5829
-0.0417	0.1717
-0.7397	1.2193
-0.6585	0.3766
-1.9556	1.3901
-0.1468	0.2946
-0.6442	0.1412
-1.9790	0.1602
-1.9151	1.2791
-1.6769	1.5842
-0.2262	0.9240
-1.1505	1.5865
-1.5740	1.2976
-0.8156	0.6623
-1.8158	0.1924
-1.5221	1.1511
-0.0278	1.5849
-1.4056	0.7504
-1.7232	0.2739
-1.3488	1.4762
-1.4011	1.6889
-0.1871	0.4900
-0.7746	1.4600
-1.1328	0.5468
-0.1312	1.9952
-1.8570	0.4420
-1.2904	1.3741
-0.7718	1.4117
-0.7055	1.8626
-0.6934	1.5132
-0.8558	1.8223
-1.7473	0.5924
-0.3680	1.5236
-1.1438	1.1848
-1.2224	0.1765
-0.2692	1.3786
-0.7502	1.6967
-0.3022	0.7608
-0.8439	0.2244
-1.7018	1.9880
-1.8519	0.6555
-0.8516	1.0661
-0.4296	0.8607
-1.0147	1.7003
-0.4889	0.1232
-0.7719	0.2610
-0.6946	1.6957
-0.2825	1.9429
-0.7747	1.3900
-0.0653	0.2847
-0.0325	1.3953
-1.4101	1.3146
-0.1086	1.4185
-1.3106	1.5211
-1.7928	1.8660
-1.8099	1.9195
-1.9554	1.4030
-0.9134	1.7034
-1.0206	0.2554
-1.5553	1.0205
-0.5902	0.8127
-1.7152	0.6048
-0.1677	0.2101
-0.0957	0.8205
-1.2230	0.1142
-0.2614	0.2384
-1.1665	1.3995
-0.7638	1.7213
-0.4251	0.4882
-0.9634	1.8232
-0.4983	0.8758
-0.0839	1.4166
-0.9477	0.4437
-0.5115	1.9250
-0.0225	0.4414
-0.8667	0.4898
-1.4890	0.5786
-1.5215	1.5575
-1.1541	0.5490
-0.8678	1.3618
-0.3360	1.7952
-1.6608	1.5438
-1.8899	0.4708
-1.7819	1.8616
-1.2039	1.8335
-1.9726	1.7587
-0.4545	0.0532
